offset,opcode,kind,target
0x018C82,0x4EB9,jsr_abs_l,0x0000485E
0x018C90,0x4EB9,jsr_abs_l,0x00004878
0x018CBE,0x4EB9,jsr_abs_l,0x0000B600
0x018CCC,0x4EB9,jsr_abs_l,0x0000B550
0x018CF6,0x4EB9,jsr_abs_l,0x00014E5E
0x018CFC,0x4EB9,jsr_abs_l,0x0000963A
0x018D02,0x4EB9,jsr_abs_l,0x00004878
0x018D0E,0x4EB9,jsr_abs_l,0x0000485E
0x018DBE,0x4EB9,jsr_abs_l,0x0000FE2A
0x018DCC,0x4EB9,jsr_abs_l,0x000053B4
0x018DDA,0x4EB9,jsr_abs_l,0x00005E70
0x018E06,0x4EB9,jsr_abs_l,0x00005CDC
0x018E18,0x4EB9,jsr_abs_l,0x0000B78E
0x018E42,0x4EB9,jsr_abs_l,0x00005F60
0x018E5A,0x4EB9,jsr_abs_l,0x00005F60
0x018E72,0x4EB9,jsr_abs_l,0x00005F60
0x018E86,0x4EB9,jsr_abs_l,0x00005F7C
0x018E96,0x4EB9,jsr_abs_l,0x00005F7C
0x018EAA,0x4EB9,jsr_abs_l,0x00005F7C
0x018EB4,0x4EB9,jsr_abs_l,0x0000658C
0x018EBA,0x4EB9,jsr_abs_l,0x0000646C
0x018ED4,0x4EB9,jsr_abs_l,0x0000658C
0x018EDA,0x4EB9,jsr_abs_l,0x0000646C
0x018F12,0x4EB9,jsr_abs_l,0x00006672
0x018F32,0x4EB9,jsr_abs_l,0x00006156
0x018F42,0x4EB9,jsr_abs_l,0x00005EFE
0x018F4C,0x4EB9,jsr_abs_l,0x0000658C
0x018F52,0x4EB9,jsr_abs_l,0x0000646C
0x018FBA,0x4EB9,jsr_abs_l,0x00006672
0x018FC8,0x4EB9,jsr_abs_l,0x00006156
0x019012,0x4EB9,jsr_abs_l,0x00005928
0x01901E,0x4EB9,jsr_abs_l,0x0000485E
0x01904A,0x4EB9,jsr_abs_l,0x0000485E
0x019068,0x4EB9,jsr_abs_l,0x0000485E
0x019088,0x4EB9,jsr_abs_l,0x00008C2A
0x01908E,0x4EB9,jsr_abs_l,0x000095FC
0x01909A,0x4EB9,jsr_abs_l,0x0000485E
0x0190B8,0x4EB9,jsr_abs_l,0x0000485E
0x0190E4,0x4EB9,jsr_abs_l,0x0000485E
0x0190F0,0x4EB9,jsr_abs_l,0x0000658C
0x0190FA,0x4EB9,jsr_abs_l,0x0000658C
0x019104,0x4EB9,jsr_abs_l,0x0000658C
0x01910A,0x4EB9,jsr_abs_l,0x00004878
0x01915A,0x4EB9,jsr_abs_l,0x0000FE2A
0x019168,0x4EB9,jsr_abs_l,0x000053B4
0x019180,0x4EB9,jsr_abs_l,0x00005E70
0x0191A2,0x4EB9,jsr_abs_l,0x00005CDC
0x0191CE,0x4EB9,jsr_abs_l,0x00005F60
0x0191DE,0x4EB9,jsr_abs_l,0x00005F60
0x0191EE,0x4EB9,jsr_abs_l,0x00005F60
0x01920A,0x4EB9,jsr_abs_l,0x00006672
0x019224,0x4EB9,jsr_abs_l,0x00006156
0x019234,0x4EB9,jsr_abs_l,0x00005EFE
0x01925E,0x4EB9,jsr_abs_l,0x00006672
0x019278,0x4EB9,jsr_abs_l,0x00006156
0x019288,0x4EB9,jsr_abs_l,0x00005EFE
0x0192CE,0x4EB9,jsr_abs_l,0x0000B5C8
0x0192EA,0x4EB9,jsr_abs_l,0x0000B6D6
0x019312,0x4EB9,jsr_abs_l,0x0000B5C8
0x019324,0x4EB9,jsr_abs_l,0x0000B6D6
0x01935E,0x4EB9,jsr_abs_l,0x0000B5C8
0x01936C,0x4EB9,jsr_abs_l,0x0000B6D6
0x019396,0x4EB9,jsr_abs_l,0x0000B5C8
0x0193A4,0x4EB9,jsr_abs_l,0x0000B6D6
0x0193FC,0x4EB9,jsr_abs_l,0x00005928
0x019408,0x4EB9,jsr_abs_l,0x0000485E
0x019414,0x4EB9,jsr_abs_l,0x0000658C
0x01941A,0x4EB9,jsr_abs_l,0x0000646C
0x01948E,0x4EB9,jsr_abs_l,0x0000B5C8
0x01949A,0x4EB9,jsr_abs_l,0x0000B61E
0x0194AE,0x4EB9,jsr_abs_l,0x00007766
0x019514,0x4EB9,jsr_abs_l,0x0000B5C8
0x019520,0x4EB9,jsr_abs_l,0x0000B61E
0x01956A,0x4EB9,jsr_abs_l,0x00007766
0x0195FE,0x4EB9,jsr_abs_l,0x00007766
0x019764,0x4EB9,jsr_abs_l,0x0000485E
0x019790,0x4EB9,jsr_abs_l,0x0000485E
0x01979C,0x4EB9,jsr_abs_l,0x0000658C
0x0197B2,0x4EB9,jsr_abs_l,0x00004878
0x0197C4,0x4EB9,jsr_abs_l,0x00005EB0
0x0197CE,0x4EB9,jsr_abs_l,0x00005EB0
0x0197DA,0x4EB9,jsr_abs_l,0x00005EB0
0x0197E4,0x4EB9,jsr_abs_l,0x00005EB0
0x0197FC,0x4EB9,jsr_abs_l,0x00006672
0x01981C,0x4EB9,jsr_abs_l,0x00006156
0x01982C,0x4EB9,jsr_abs_l,0x00005EFE
0x019848,0x4EB9,jsr_abs_l,0x00004F86
0x01989E,0x4EB9,jsr_abs_l,0x00004F86
0x01991E,0x4EB9,jsr_abs_l,0x00004F86
0x019948,0x4EB9,jsr_abs_l,0x00004F86
0x01999E,0x4EB9,jsr_abs_l,0x0000B5C8
0x0199BA,0x4EB9,jsr_abs_l,0x0000B6D6
0x0199CC,0x4EB9,jsr_abs_l,0x00004F86
0x0199EE,0x4EB9,jsr_abs_l,0x0000B5C8
0x0199FE,0x4EB9,jsr_abs_l,0x0000B6D6
0x019A16,0x4EB9,jsr_abs_l,0x00004F86
0x019A5E,0x4EB9,jsr_abs_l,0x00004F86
0x019A76,0x4EB9,jsr_abs_l,0x00004F86
0x019AA4,0x4EB9,jsr_abs_l,0x0000B550
0x019B88,0x4EB9,jsr_abs_l,0x0000B550
0x019BA0,0x4EB9,jsr_abs_l,0x0000B550
0x019CBE,0x4EB9,jsr_abs_l,0x00008ED8
0x019CCE,0x4EB9,jsr_abs_l,0x0000B61E
0x019CE6,0x4EB9,jsr_abs_l,0x000090A0
0x019CEE,0x4EB9,jsr_abs_l,0x0000B550
0x019CFA,0x4EB9,jsr_abs_l,0x0000B61E
0x019D78,0x4EB9,jsr_abs_l,0x0000B550
0x019DD8,0x4EB9,jsr_abs_l,0x0000B5C8
0x019E44,0x4EB9,jsr_abs_l,0x0000B61E
0x019E82,0x4EB9,jsr_abs_l,0x0000B5C8
0x019EC4,0x4EB9,jsr_abs_l,0x0000B61E
0x019EE0,0x4EB9,jsr_abs_l,0x0000B5C8
0x019F20,0x4EB9,jsr_abs_l,0x0000B5C8
0x019F62,0x4EB9,jsr_abs_l,0x0000B61E
0x019F9A,0x4EB9,jsr_abs_l,0x0000B5C8
0x019FE6,0x4EB9,jsr_abs_l,0x0000B5C8
0x01A0D6,0x4EB9,jsr_abs_l,0x0000B5C8
0x01A122,0x4EB9,jsr_abs_l,0x0000B5C8
0x01A18E,0x4EB9,jsr_abs_l,0x0000B5C8
0x01A244,0x4EB9,jsr_abs_l,0x0000B5C8
0x01A30C,0x4EB9,jsr_abs_l,0x0000B5C8
0x01A3F4,0x4EB9,jsr_abs_l,0x0000B5C8
0x01A404,0x4EB9,jsr_abs_l,0x0000B5C8
0x01A42A,0x4EB9,jsr_abs_l,0x0000B550
0x01A44C,0x4EB9,jsr_abs_l,0x0000B550
0x01A458,0x4EB9,jsr_abs_l,0x0000B61E
0x01A4A8,0x4EB9,jsr_abs_l,0x0000B550
0x01A4B6,0x4EB9,jsr_abs_l,0x0000B61E
0x01A5C4,0x4EB9,jsr_abs_l,0x0000B550
0x01A658,0x4EB9,jsr_abs_l,0x0000B550
0x01A666,0x4EB9,jsr_abs_l,0x0000B61E
0x01A78C,0x4EB9,jsr_abs_l,0x0000B550
0x01A81C,0x4EB9,jsr_abs_l,0x0000B550
0x01A83A,0x4EB9,jsr_abs_l,0x0000B550
0x01A866,0x4EB9,jsr_abs_l,0x0000B550
0x01A896,0x4EB9,jsr_abs_l,0x0000B550
0x01A8C2,0x4EB9,jsr_abs_l,0x0000B550
0x01A8F8,0x4EB9,jsr_abs_l,0x0000B5C8
0x01A920,0x4EB9,jsr_abs_l,0x0000B5C8
0x01A932,0x4EB9,jsr_abs_l,0x0000B5C8
0x01A9DC,0x4EB9,jsr_abs_l,0x0000B5C8
0x01AA48,0x4EB9,jsr_abs_l,0x0000B550
0x01AA6A,0x4EB9,jsr_abs_l,0x0000B5C8
0x01AAB6,0x4EB9,jsr_abs_l,0x0001BE6E
0x01AAF4,0x4EB9,jsr_abs_l,0x0000B550
0x01AB14,0x4EB9,jsr_abs_l,0x0000B5C8
0x01AB6A,0x4EB9,jsr_abs_l,0x0000B550
0x01AB8A,0x4EB9,jsr_abs_l,0x0000B5C8
0x01AD24,0x4EB9,jsr_abs_l,0x0000B550
0x01AD56,0x4EB9,jsr_abs_l,0x0000B5C8
0x01AF84,0x4EB9,jsr_abs_l,0x0000B550
0x01AFB0,0x4EB9,jsr_abs_l,0x0000B550
0x01B012,0x4EB9,jsr_abs_l,0x00007726
0x01B036,0x4EB9,jsr_abs_l,0x0000B5C8
0x01B074,0x4EB9,jsr_abs_l,0x0000B5C8
0x01B09E,0x4EB9,jsr_abs_l,0x0000B550
0x01B0F0,0x4EB9,jsr_abs_l,0x0000B550
0x01B146,0x4EB9,jsr_abs_l,0x0000B550
0x01B19C,0x4EB9,jsr_abs_l,0x0000B550
0x01B2A6,0x4EB9,jsr_abs_l,0x00008ED8
0x01B2BE,0x4EB9,jsr_abs_l,0x00008ED8
0x01B2FA,0x4EB9,jsr_abs_l,0x0000EC96
0x01B318,0x4EB9,jsr_abs_l,0x0000EC96
0x01B336,0x4EB9,jsr_abs_l,0x0000EC96
0x01B354,0x4EB9,jsr_abs_l,0x0000EC96
0x01B436,0x4EB9,jsr_abs_l,0x0000B5C8
0x01B460,0x4EB9,jsr_abs_l,0x0000B5C8
0x01B4FA,0x4EB9,jsr_abs_l,0x0000B5C8
0x01B518,0x4EB9,jsr_abs_l,0x0000B5C8
0x01B530,0x4EB9,jsr_abs_l,0x0000B5C8
0x01B542,0x4EB9,jsr_abs_l,0x0000B61E
0x01B572,0x4EB9,jsr_abs_l,0x0000B5C8
0x01B58A,0x4EB9,jsr_abs_l,0x0000B61E
0x01B59A,0x4EB9,jsr_abs_l,0x0000B5C8
0x01B6E6,0x4EB9,jsr_abs_l,0x0000B550
0x01B7CA,0x4EB9,jsr_abs_l,0x0001BE6E
0x01B830,0x4EB9,jsr_abs_l,0x0001BE6E
0x01B896,0x4EB9,jsr_abs_l,0x0001BE6E
0x01B8DA,0x4EB9,jsr_abs_l,0x0000B550
0x01B8F6,0x4EB9,jsr_abs_l,0x0000B61E
0x01B922,0x4EB9,jsr_abs_l,0x0000B550
0x01B92E,0x4EB9,jsr_abs_l,0x0000B5C8
0x01B946,0x4EB9,jsr_abs_l,0x0000B61E
0x01B994,0x4EB9,jsr_abs_l,0x0000B5C8
0x01B9A0,0x4EB9,jsr_abs_l,0x0000B61E
0x01BA20,0x4EB9,jsr_abs_l,0x0000B5C8
0x01BA3A,0x4EB9,jsr_abs_l,0x0000B61E
0x01BAE2,0x4EB9,jsr_abs_l,0x0000B5C8
0x01BB0C,0x4EB9,jsr_abs_l,0x0000B5C8
0x01BB42,0x4EB9,jsr_abs_l,0x0000B5C8
0x01BB86,0x4EB9,jsr_abs_l,0x0000B5C8
0x01BB96,0x4EB9,jsr_abs_l,0x0000B61E
0x01BBA2,0x4EB9,jsr_abs_l,0x00006722
0x01BBB0,0x4EB9,jsr_abs_l,0x0001BF3A
0x01BBC2,0x4EB9,jsr_abs_l,0x00006722
0x01BBE6,0x4EB9,jsr_abs_l,0x0000B550
0x01BBF4,0x4EB9,jsr_abs_l,0x0000B5C8
0x01BC10,0x4EB9,jsr_abs_l,0x0000B5C8
0x01BC34,0x4EB9,jsr_abs_l,0x0000B5C8
0x01BCCE,0x4EB9,jsr_abs_l,0x0000B5C8
0x01BDD4,0x4EB9,jsr_abs_l,0x0000B550
0x01BDE2,0x4EB9,jsr_abs_l,0x0000B61E
0x01BE04,0x4EB9,jsr_abs_l,0x00008ED8
0x01BE0C,0x4EB9,jsr_abs_l,0x0000900A
0x01BE4C,0x4EB9,jsr_abs_l,0x0000B550
0x01BE58,0x4EB9,jsr_abs_l,0x0000B61E
0x01BEB2,0x4EB9,jsr_abs_l,0x0000B5C8
0x01BEF2,0x4EB9,jsr_abs_l,0x0000B5C8
0x01BF24,0x4EB9,jsr_abs_l,0x0000B5C8
0x01C0EC,0x4EB9,jsr_abs_l,0x0000B5C8
0x01C108,0x4EB9,jsr_abs_l,0x0001C178
0x01C114,0x4EB9,jsr_abs_l,0x00007766
0x01C120,0x4EB9,jsr_abs_l,0x00008F3C
0x01C126,0x4EB9,jsr_abs_l,0x0000963A
0x01C148,0x4EB9,jsr_abs_l,0x0000485E
0x01C170,0x4EB9,jsr_abs_l,0x00004878
0x01C188,0x4EB9,jsr_abs_l,0x0001EFBE
0x01C1B8,0x4EB9,jsr_abs_l,0x0001C4A0
0x01C1EC,0x4EB9,jsr_abs_l,0x0001BF3A
0x01C20A,0x4EB9,jsr_abs_l,0x0001C2B0
0x01C224,0x4EB9,jsr_abs_l,0x0001EFBE
0x01C254,0x4EB9,jsr_abs_l,0x0001C4A0
0x01C288,0x4EB9,jsr_abs_l,0x0001BF3A
0x01C2A6,0x4EB9,jsr_abs_l,0x0001C2B0
0x01C402,0x4EB9,jsr_abs_l,0x0000B5C8
0x01C442,0x4EB9,jsr_abs_l,0x0000B550
0x01C4B4,0x4EB9,jsr_abs_l,0x0000B550
0x01C4D4,0x4EB9,jsr_abs_l,0x0000B61E
0x01C4E8,0x4EB9,jsr_abs_l,0x0000B550
0x01C50E,0x4EB9,jsr_abs_l,0x0001A914
0x01C52E,0x4EB9,jsr_abs_l,0x0001BF3A
0x01C538,0x4EB9,jsr_abs_l,0x00006722
0x01C590,0x4EB9,jsr_abs_l,0x0000B550
0x01C5E2,0x4EB9,jsr_abs_l,0x0000B550
0x01C62C,0x4EB9,jsr_abs_l,0x0000B550
0x01C642,0x4EB9,jsr_abs_l,0x0000B550
0x01C668,0x4EB9,jsr_abs_l,0x0001A914
0x01C6C0,0x4EB9,jsr_abs_l,0x0000B550
0x01C6D2,0x4EB9,jsr_abs_l,0x0000B61E
0x01C6E6,0x4EB9,jsr_abs_l,0x0000B550
0x01C70C,0x4EB9,jsr_abs_l,0x0001A914
0x01C736,0x4EB9,jsr_abs_l,0x0000B550
0x01C748,0x4EB9,jsr_abs_l,0x0000B61E
0x01C75C,0x4EB9,jsr_abs_l,0x0000B550
0x01C782,0x4EB9,jsr_abs_l,0x0001A914
0x01C7B4,0x4EB9,jsr_abs_l,0x0000B550
0x01C7C6,0x4EB9,jsr_abs_l,0x0000B61E
0x01C7DA,0x4EB9,jsr_abs_l,0x0000B550
0x01C800,0x4EB9,jsr_abs_l,0x0001A914
0x01C826,0x4EB9,jsr_abs_l,0x00006722
0x01C87A,0x4EB9,jsr_abs_l,0x00008F22
0x01C880,0x4EB9,jsr_abs_l,0x0000B550
0x01C8C8,0x4EB9,jsr_abs_l,0x00004878
0x01C8E0,0x4EB9,jsr_abs_l,0x0000485E
0x01C8FC,0x4EB9,jsr_abs_l,0x0000B5C8
0x01C946,0x4EB9,jsr_abs_l,0x0000485E
0x01C954,0x4EB9,jsr_abs_l,0x0000AC34
0x01C964,0x4EB9,jsr_abs_l,0x00009616
0x01C96A,0x4EB9,jsr_abs_l,0x000090A0
0x01C992,0x4EB9,jsr_abs_l,0x0001BF3A
0x01C9BC,0x4EB9,jsr_abs_l,0x0000963A
0x01C9C4,0x4EB9,jsr_abs_l,0x00007726
0x01C9EE,0x4EB9,jsr_abs_l,0x00009422
0x01CA08,0x4EB9,jsr_abs_l,0x0000AC34
0x01CA0E,0x4EB9,jsr_abs_l,0x000095D2
0x01CA24,0x4EB9,jsr_abs_l,0x0000485E
0x01CA40,0x4EB9,jsr_abs_l,0x00004878
0x01CA4C,0x4EB9,jsr_abs_l,0x0000485E
0x01CA74,0x4EB9,jsr_abs_l,0x0000485E
0x01CA84,0x4EB9,jsr_abs_l,0x00008F22
0x01CA8A,0x4EB9,jsr_abs_l,0x00008F00
0x01CAB0,0x4EB9,jsr_abs_l,0x00009616
0x01CAB6,0x4EB9,jsr_abs_l,0x000090A0
0x01CACA,0x4EB9,jsr_abs_l,0x0001BF3A
0x01CAE2,0x4EB9,jsr_abs_l,0x00008F22
0x01CAF8,0x4EB9,jsr_abs_l,0x0001EFBE
0x01CB16,0x4EB9,jsr_abs_l,0x0000963A
0x01CB1C,0x4EB9,jsr_abs_l,0x00007726
0x01CB98,0x4EB9,jsr_abs_l,0x0001C214
0x01CBAE,0x4EB9,jsr_abs_l,0x0000B5C8
0x01CBD6,0x4EB9,jsr_abs_l,0x00009062
0x01CBDC,0x4EB9,jsr_abs_l,0x0000963A
0x01CC72,0x4EB9,jsr_abs_l,0x0000485E
0x01CC98,0x4EB9,jsr_abs_l,0x0000485E
0x01CCB0,0x4EB9,jsr_abs_l,0x0000485E
0x01CCC8,0x4EB9,jsr_abs_l,0x0000485E
0x01CCE0,0x4EB9,jsr_abs_l,0x0000485E
0x01CCF8,0x4EB9,jsr_abs_l,0x0000485E
0x01CD06,0x4EB9,jsr_abs_l,0x0000AC34
0x01CD0C,0x4EB9,jsr_abs_l,0x000095D2
0x01CD32,0x4EB9,jsr_abs_l,0x0000485E
0x01CD56,0x4EB9,jsr_abs_l,0x0000485E
0x01CD6E,0x4EB9,jsr_abs_l,0x0000485E
0x01CD76,0x4EB9,jsr_abs_l,0x00004878
0x01CDA4,0x4EB9,jsr_abs_l,0x000053B4
0x01CDB2,0x4EB9,jsr_abs_l,0x000053B4
0x01CDBE,0x4EB9,jsr_abs_l,0x0000B5C8
0x01CE92,0x4EB9,jsr_abs_l,0x0000B5C8
0x01CF80,0x4EB9,jsr_abs_l,0x000065AE
0x01CF8C,0x4EB9,jsr_abs_l,0x000065AE
0x01CF98,0x4EB9,jsr_abs_l,0x000065AE
0x01CFA4,0x4EB9,jsr_abs_l,0x000065AE
0x01CFB4,0x4EB9,jsr_abs_l,0x00006432
0x01CFC2,0x4EB9,jsr_abs_l,0x00006432
0x01CFCE,0x4EB9,jsr_abs_l,0x0000658C
0x01CFD8,0x4EB9,jsr_abs_l,0x0000658C
0x01CFE2,0x4EB9,jsr_abs_l,0x0000658C
0x01CFEC,0x4EB9,jsr_abs_l,0x0000658C
0x01CFF2,0x4EB9,jsr_abs_l,0x00004878
0x01D220,0x4EB9,jsr_abs_l,0x00006544
0x01D25C,0x4EB9,jsr_abs_l,0x00006544
0x01D28E,0x4EB9,jsr_abs_l,0x00006544
0x01D2C0,0x4EB9,jsr_abs_l,0x00006544
0x01D2F2,0x4EB9,jsr_abs_l,0x00006544
0x01D324,0x4EB9,jsr_abs_l,0x00006544
0x01D356,0x4EB9,jsr_abs_l,0x00006544
0x01D388,0x4EB9,jsr_abs_l,0x00006544
0x01D3BA,0x4EB9,jsr_abs_l,0x00006544
0x01D42E,0x4EB9,jsr_abs_l,0x000053B4
0x01D43E,0x4EB9,jsr_abs_l,0x0001D476
0x01D456,0x4EB9,jsr_abs_l,0x000065AE
0x01D466,0x4EB9,jsr_abs_l,0x00006432
0x01D46E,0x4EB9,jsr_abs_l,0x00004878
0x01D480,0x4EB9,jsr_abs_l,0x000064FC
0x01D4F8,0x4EB9,jsr_abs_l,0x000053B4
0x01D508,0x4EB9,jsr_abs_l,0x0001D546
0x01D514,0x4EB9,jsr_abs_l,0x000065AE
0x01D52C,0x4EB9,jsr_abs_l,0x00006432
0x01D538,0x4EB9,jsr_abs_l,0x0000658C
0x01D53E,0x4EB9,jsr_abs_l,0x00004878
0x01D550,0x4EB9,jsr_abs_l,0x000064FC
0x01D5C6,0x4EB9,jsr_abs_l,0x000053B4
0x01D5E4,0x4EB9,jsr_abs_l,0x0000B550
0x01D5F2,0x4EB9,jsr_abs_l,0x0001A914
0x01D5FA,0x4EB9,jsr_abs_l,0x0001D7E2
0x01D612,0x4EB9,jsr_abs_l,0x000065AE
0x01D622,0x4EB9,jsr_abs_l,0x00006432
0x01D62E,0x4EB9,jsr_abs_l,0x0000658C
0x01D634,0x4EB9,jsr_abs_l,0x00004878
0x01D644,0x4EB9,jsr_abs_l,0x000053B4
0x01D670,0x4EB9,jsr_abs_l,0x0001D7E2
0x01D67A,0x4EB9,jsr_abs_l,0x0001D7E2
0x01D684,0x4EB9,jsr_abs_l,0x0001D7E2
0x01D68E,0x4EB9,jsr_abs_l,0x0001D7E2
0x01D69C,0x4EB9,jsr_abs_l,0x00006432
0x01D6A4,0x4EB9,jsr_abs_l,0x00004878
0x01D6B4,0x4EB9,jsr_abs_l,0x000053B4
0x01D6D4,0x4EB9,jsr_abs_l,0x0001D7E2
0x01D70A,0x4EB9,jsr_abs_l,0x00006432
0x01D720,0x4EB9,jsr_abs_l,0x000065AE
0x01D730,0x4EB9,jsr_abs_l,0x00006432
0x01D73E,0x4EB9,jsr_abs_l,0x00006432
0x01D746,0x4EB9,jsr_abs_l,0x00004878
0x01D756,0x4EB9,jsr_abs_l,0x000053B4
0x01D776,0x4EB9,jsr_abs_l,0x0001D828
0x01D7AC,0x4EB9,jsr_abs_l,0x00006432
0x01D7D4,0x4EB9,jsr_abs_l,0x0000658C
0x01D7DA,0x4EB9,jsr_abs_l,0x00004878
0x01D7EC,0x4EB9,jsr_abs_l,0x00006544
0x01D832,0x4EB9,jsr_abs_l,0x00006544
0x01D8AE,0x4EB9,jsr_abs_l,0x00006544
0x01D8DA,0x4EB9,jsr_abs_l,0x00006544
0x01D91A,0x4EB9,jsr_abs_l,0x00006544
0x01D95A,0x4EB9,jsr_abs_l,0x00006544
0x01D9A8,0x4EB9,jsr_abs_l,0x000053B4
0x01D9B4,0x4EB9,jsr_abs_l,0x0000B5C8
0x01D9F2,0x4EB9,jsr_abs_l,0x0000B5C8
0x01DA2E,0x4EB9,jsr_abs_l,0x000065AE
0x01DA3A,0x4EB9,jsr_abs_l,0x000065AE
0x01DA4A,0x4EB9,jsr_abs_l,0x00006432
0x01DA62,0x4EB9,jsr_abs_l,0x0000485E
0x01DA6E,0x4EB9,jsr_abs_l,0x0000658C
0x01DA78,0x4EB9,jsr_abs_l,0x0000658C
0x01DA7E,0x4EB9,jsr_abs_l,0x00004878
0x01DA8E,0x4EB9,jsr_abs_l,0x000053B4
0x01DA9A,0x4EB9,jsr_abs_l,0x0000B5C8
0x01DAD8,0x4EB9,jsr_abs_l,0x0000B5C8
0x01DB90,0x4EB9,jsr_abs_l,0x000065AE
0x01DB9C,0x4EB9,jsr_abs_l,0x000065AE
0x01DBAC,0x4EB9,jsr_abs_l,0x00006432
0x01DBC4,0x4EB9,jsr_abs_l,0x0000485E
0x01DBD0,0x4EB9,jsr_abs_l,0x0000658C
0x01DBDA,0x4EB9,jsr_abs_l,0x0000658C
0x01DBE0,0x4EB9,jsr_abs_l,0x00004878
0x01DBF0,0x4EB9,jsr_abs_l,0x000053B4
0x01DBFC,0x4EB9,jsr_abs_l,0x0000B5C8
0x01DD1C,0x4EB9,jsr_abs_l,0x0000B5C8
0x01DDD4,0x4EB9,jsr_abs_l,0x000065AE
0x01DDE0,0x4EB9,jsr_abs_l,0x000065AE
0x01DDEC,0x4EB9,jsr_abs_l,0x000065AE
0x01DDFC,0x4EB9,jsr_abs_l,0x00006432
0x01DE08,0x4EB9,jsr_abs_l,0x0000658C
0x01DE12,0x4EB9,jsr_abs_l,0x0000658C
0x01DE1C,0x4EB9,jsr_abs_l,0x0000658C
0x01DE22,0x4EB9,jsr_abs_l,0x00004878
0x01DE2E,0x4EB9,jsr_abs_l,0x000064FC
0x01DE64,0x4EB9,jsr_abs_l,0x000064FC
0x01DE98,0x4EB9,jsr_abs_l,0x000064FC
0x01DECC,0x4EB9,jsr_abs_l,0x000064FC
0x01DF00,0x4EB9,jsr_abs_l,0x000064FC
0x01DF70,0x4EB9,jsr_abs_l,0x00006544
0x01DFAE,0x4EB9,jsr_abs_l,0x00006544
0x01DFE2,0x4EB9,jsr_abs_l,0x00006544
0x01E016,0x4EB9,jsr_abs_l,0x00006544
0x01E04A,0x4EB9,jsr_abs_l,0x00006544
0x01E07E,0x4EB9,jsr_abs_l,0x00006544
0x01E0B2,0x4EB9,jsr_abs_l,0x00006544
0x01E120,0x4EB9,jsr_abs_l,0x00006544
0x01E19E,0x4EB9,jsr_abs_l,0x00006544
0x01E1F2,0x4EB9,jsr_abs_l,0x000053B4
0x01E2F2,0x4EB9,jsr_abs_l,0x000065AE
0x01E2FE,0x4EB9,jsr_abs_l,0x000065AE
0x01E30A,0x4EB9,jsr_abs_l,0x000065AE
0x01E316,0x4EB9,jsr_abs_l,0x000065AE
0x01E326,0x4EB9,jsr_abs_l,0x00006432
0x01E33A,0x4EB9,jsr_abs_l,0x0000658C
0x01E344,0x4EB9,jsr_abs_l,0x0000658C
0x01E34E,0x4EB9,jsr_abs_l,0x0000658C
0x01E358,0x4EB9,jsr_abs_l,0x0000658C
0x01E35E,0x4EB9,jsr_abs_l,0x00004878
0x01E382,0x4EB9,jsr_abs_l,0x00006544
0x01E3B0,0x4EB9,jsr_abs_l,0x00006544
0x01E3DA,0x4EB9,jsr_abs_l,0x00006544
0x01E3FA,0x4EB9,jsr_abs_l,0x00006544
0x01E430,0x4EB9,jsr_abs_l,0x00006544
0x01E46A,0x4EB9,jsr_abs_l,0x00006544
0x01E4A4,0x4EB9,jsr_abs_l,0x00006544
0x01E4DE,0x4EB9,jsr_abs_l,0x00006544
0x01E518,0x4EB9,jsr_abs_l,0x00006544
0x01E552,0x4EB9,jsr_abs_l,0x00006544
0x01E58C,0x4EB9,jsr_abs_l,0x00006544
0x01E646,0x4EB9,jsr_abs_l,0x0000963A
0x01E64E,0x4EB9,jsr_abs_l,0x00004878
0x01E660,0x4EB9,jsr_abs_l,0x0000B5C8
0x01E680,0x4EB9,jsr_abs_l,0x0000B5C8
0x01E6A0,0x4EB9,jsr_abs_l,0x0000B5C8
0x01E728,0x4EB9,jsr_abs_l,0x00006432
0x01E742,0x4EB9,jsr_abs_l,0x0000485E
0x01E74E,0x4EB9,jsr_abs_l,0x0000658C
0x01E754,0x4EB9,jsr_abs_l,0x00004878
0x01E7C6,0x4EB9,jsr_abs_l,0x00006432
0x01E7E0,0x4EB9,jsr_abs_l,0x0000485E
0x01E7EC,0x4EB9,jsr_abs_l,0x0000658C
0x01E7F2,0x4EB9,jsr_abs_l,0x00004878
0x01E8B4,0x4EB9,jsr_abs_l,0x0001D7E2
0x01E8C6,0x4EB9,jsr_abs_l,0x0000B550
0x01E8D4,0x4EB9,jsr_abs_l,0x0001A914
0x01E8E4,0x4EB9,jsr_abs_l,0x0001BF3A
0x01E8EA,0x4EB9,jsr_abs_l,0x00006722
0x01E9FE,0x4EB9,jsr_abs_l,0x000053B4
0x01EA9E,0x4EB9,jsr_abs_l,0x000065AE
0x01EAAA,0x4EB9,jsr_abs_l,0x000065AE
0x01EADC,0x4EB9,jsr_abs_l,0x00006432
0x01EAEA,0x4EB9,jsr_abs_l,0x00006432
0x01EAF6,0x4EB9,jsr_abs_l,0x0000658C
0x01EB00,0x4EB9,jsr_abs_l,0x0000658C
0x01EB0A,0x4EB9,jsr_abs_l,0x0000658C
0x01EB14,0x4EB9,jsr_abs_l,0x0000658C
0x01EB1E,0x4EB9,jsr_abs_l,0x0000658C
0x01EB28,0x4EB9,jsr_abs_l,0x0000658C
0x01EB32,0x4EB9,jsr_abs_l,0x0000658C
